sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
16,0,0.010414710992838378,0.32481442029347357,0.002685216981392161,1.0902,947.6448488394715,20.253164556962027,10317.0,0.10317,1
17,0,0.019884361122055914,0.447251178271656,0.009854815442936869,1.5116,4036.893052811957,7.088607594936709,25890.0,0.2589,0
18,0,0.001394546568912827,0.46707518047773533,0.0026119845607684754,0.1015,261.0,0.0,283.0,0.00283,0
19,0,0.007459206393570763,0.1798026476354986,0.002634686952731435,1.4105,3141.517984019951,28.354430379746837,21568.0,0.21568,0
20,0,0.008835945719054095,0.49502139736851986,0.006817442066026992,0.6069,682.0,0.0,2518.0,0.02518,0
21,0,0.01632296046103912,0.38811437892881184,0.00583640145686738,1.4299,2949.0265436551163,11.139240506329115,22349.0,0.22349,0
22,0,0.0012725906391252823,0.05844236475741277,0.003177374056251601,0.7404,318.0,0.0,1392.0,0.01392,0
23,0,0.008484394062994638,0.14586245791187116,0.0031689775848191062,1.9777,7213.9469180709475,26.329113924050635,38111.0,0.38111,0
24,0,0.010815675581938964,0.45931604077008503,0.004078078012222541,0.8006,503.8429999496875,13.164556962025317,4753.0,0.04753,1
25,0,0.011460129280200425,0.2998042052638424,0.0018053853507550336,1.2997,2778.7964562989355,19.240506329113927,19376.0,0.19376,0
26,0,0.008343990247181294,0.3783207412131159,0.008465659013470865,0.7499,847.0,0.0,5132.0,0.05132,0
