sim_index,tau,gamma,rho,peak_I,peak_time,final_R
614,0.012684107903173725,0.37031515749486454,0.001634156065666655,1585.107497811366,21,13160.0
3023,0.014578446424748653,0.39264094947018835,0.00469961547898415,1969.348624657805,10,15255.0
3272,0.0063535982350855355,0.6142703803460137,0.0020881660699085406,209.0,0,349.0
1639,0.007923997786447427,0.7672227324910521,0.003327796065339655,333.0,0,542.0
1025,0.006812249416383156,0.9428596002420041,0.007992165257009274,799.0,0,957.0
3850,0.0003015011134891892,0.8140166452627465,0.006749224933298881,675.0,0,681.0
3542,0.009602956400670755,0.6017362237308804,0.008971240867214174,897.0,0,1926.0
492,0.017966440528060987,0.1633790037437978,0.004006228270303854,20713.41006340797,14,71231.0
617,0.015654566864383306,0.34517836638831934,0.0008688866828234389,4197.490982224994,16,26553.0
768,0.0013080118122572543,0.5274114894940203,0.001792962848374105,179.0,0,185.0
3047,0.01638648290937876,0.641819827188946,0.003883904436196674,473.20548063608356,5,4027.0
303,0.01981543960536427,0.8210125031486051,0.004073067712260126,491.495888956377,8,4376.0
3846,0.0008081315358292433,0.9720826111473699,0.0029737907788925343,297.0,0,304.0
1333,0.01530567007295657,0.4356706287988047,0.0032648040510241745,1719.7465234776716,13,14612.0
3016,0.00593979125450305,0.04811243491525061,0.00930244344026369,24303.909959140976,39,76323.0
1696,0.01906840490969223,0.6628778177982252,0.009233418111890539,1273.3445466211542,7,10239.0
3321,0.0026608878953886285,0.09276772161108544,0.004446053742533151,1116.2565460736594,51,9321.0
1703,0.01936209828193493,0.11339400767723194,0.005952783904520425,33963.24089153585,14,87303.0
1711,0.0031562245045222872,0.19043970411926806,0.005656879646976449,566.0,0,1465.0
2881,0.013234472583637125,0.12163119179759153,0.009050695382682718,20668.124461236413,17,71005.0
108,0.004670670270949875,0.8420946340502486,0.007557792630979707,756.0,0,859.0
